cbsa_code	msa_name	year	n_protests	n_police_protests	total_size_est	police_size_est	any_arrests	any_property_damage	avg_protest_size
31080	Los Angeles-Long Beach-Anaheim, CA	2019	415	74	323489.0	215597.0	10.0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	779.4915662650602
31080	Los Angeles-Long Beach-Anaheim, CA	2020	1039	629	397519.0	314210.0	55.0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011000001000011100000010000000110000000000001000100001001010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010000100000000000000100000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	382.59769008662175
31080	Los Angeles-Long Beach-Anaheim, CA	2021	1405	591	59397.0	8753.0	28.0	12.0	42.27544483985765
31080	Los Angeles-Long Beach-Anaheim, CA	2022	1746	588	84891.0	23626.0	19.0	4.0	48.62027491408935
31080	Los Angeles-Long Beach-Anaheim, CA	2023	1455	560	561561.0	62334.0	20.0	8.0	385.95257731958765
31080	Los Angeles-Long Beach-Anaheim, CA	2024	2041	560	104005.0	24375.0	27.0	21.0	50.9578637922587
31140	Louisville/Jefferson County, KY-IN	2017	49	2	32666.0	5.0	1.0	0000000000000000000000000000000000000000000000000	666.6530612244898
31140	Louisville/Jefferson County, KY-IN	2018	86	7	11621.0	839.0	1.0	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000	135.12790697674419
31140	Louisville/Jefferson County, KY-IN	2019	25	2	675.0	100.0	1.0	0000000000000000000000000	27.0
31140	Louisville/Jefferson County, KY-IN	2020	133	104	21414.0	14841.0	34.0	0000000001101000000000000000010010100000010000100000000000000000000100000000000000000000000000001010001000000000000000000000000000000	161.00751879699249
31140	Louisville/Jefferson County, KY-IN	2021	78	24	3700.0	971.0	7.0	2.0	47.43589743589744
31140	Louisville/Jefferson County, KY-IN	2022	142	11	4240.0	249.0	0.0	0.0	29.859154929577464
31140	Louisville/Jefferson County, KY-IN	2023	70	8	31296.0	555.0	1.0	0.0	447.0857142857143
31140	Louisville/Jefferson County, KY-IN	2024	33	7	2986.0	356.0	1.0	0.0	90.48484848484848
31180	Lubbock, TX	2017	4	1	1895.0	20.0	1.0	0000	473.75
31180	Lubbock, TX	2018	13	1	2304.0	100.0	0.0	0000000000000	177.23076923076923
31180	Lubbock, TX	2019	9	1	164.0	27.0	0.0	000000000	18.22222222222222
31180	Lubbock, TX	2020	9	4	737.0	375.0	0.0	000000000	81.88888888888889
31180	Lubbock, TX	2021	12	1	539.0	0.0	0.0	0.0	44.916666666666664
31180	Lubbock, TX	2022	17	0	849.0	0.0	0.0	0.0	49.94117647058823
31180	Lubbock, TX	2023	10	0	14.0	0.0	0.0	0.0	1.4
31180	Lubbock, TX	2024	7	0	154.0	0.0	0.0	0.0	22.0
31340	Lynchburg, VA	2017	7	0	350.0	0.0	0.0	0000000	50.0
31340	Lynchburg, VA	2018	9	1	558.0	30.0	0.0	000000000	62.0
31340	Lynchburg, VA	2019	10	2	412.0	50.0	0.0	0000000000	41.2
31340	Lynchburg, VA	2020	18	10	1700.0	1100.0	0.0	001000000000000000	94.44444444444444
31340	Lynchburg, VA	2021	18	2	800.0	30.0	0.0	0.0	44.44444444444444
31340	Lynchburg, VA	2022	24	3	479.0	12.0	0.0	1.0	19.958333333333332
31340	Lynchburg, VA	2023	14	1	555.0	50.0	0.0	0.0	39.642857142857146
31340	Lynchburg, VA	2024	12	1	491.0	0.0	0.0	0.0	40.916666666666664
31420	Macon-Bibb County, GA	2017	1	0	40.0	0.0	0.0	0	40.0
31420	Macon-Bibb County, GA	2018	12	0	14968.0	0.0	0.0	000000000000	1247.3333333333333
31420	Macon-Bibb County, GA	2019	1	0	41.0	0.0	0.0	0	41.0
31420	Macon-Bibb County, GA	2020	19	8	8058.0	722.0	0.0	0000000000000000000	424.10526315789474
31420	Macon-Bibb County, GA	2021	12	0	462.0	0.0	0.0	0.0	38.5
31420	Macon-Bibb County, GA	2022	6	0	96.0	0.0	0.0	0.0	16.0
31420	Macon-Bibb County, GA	2023	14	1	1133.0	5.0	1.0	0.0	80.92857142857143
31420	Macon-Bibb County, GA	2024	14	2	95.0	0.0	1.0	0.0	6.785714285714286
31460	Madera, CA	2017	1	0	200.0	0.0	0.0	0	200.0
31460	Madera, CA	2018	4	0	245.0	0.0	0.0	0000	61.25
31460	Madera, CA	2019	1	0	0.0	0.0	0.0	0	0.0
31460	Madera, CA	2020	3	2	200.0	200.0	0.0	000	66.66666666666667
31460	Madera, CA	2021	4	0	24.0	0.0	0.0	0.0	6.0
31460	Madera, CA	2022	3	0	35.0	0.0	0.0	0.0	11.666666666666666
31460	Madera, CA	2023	1	0	50.0	0.0	0.0	0.0	50.0
31460	Madera, CA	2024	1	0	0.0	0.0	0.0	0.0	0.0
31540	Madison, WI	2017	28	0	98483.0	0.0	0.0	0000000000000000000000000000	3517.25
31540	Madison, WI	2018	81	6	24992.0	1241.0	0.0	000000000000000000000000000000000000000000000000000000000000000000000000000000000	308.5432098765432
31540	Madison, WI	2019	35	4	7411.0	810.0	0.0	00000000000000000000000000000000000	211.74285714285713
31540	Madison, WI	2020	113	60	26783.0	11902.0	5.0	00000000000000000011000000000000000000000111001000000000000000000000001100000000000000000000000000000000000000000	237.01769911504425
31540	Madison, WI	2021	71	7	3356.0	361.0	0.0	0.0	47.267605633802816
31540	Madison, WI	2022	125	3	7178.0	28.0	0.0	2.0	57.424
31540	Madison, WI	2023	112	11	18143.0	3132.0	1.0	0.0	161.99107142857142
31540	Madison, WI	2024	98	4	31972.0	86.0	3.0	0.0	326.2448979591837
31700	Manchester-Nashua, NH	2017	11	0	1193.0	0.0	0.0	00000000000	108.45454545454545
31700	Manchester-Nashua, NH	2018	43	4	3996.0	377.0	0.0	0000000000000000000000000000000000000000000	92.93023255813954
31700	Manchester-Nashua, NH	2019	20	2	12101.0	84.0	0.0	00000000000000000000	605.05
31700	Manchester-Nashua, NH	2020	44	20	11529.0	4922.0	2.0	00000000000000000000000000000000000000000000	262.02272727272725
31700	Manchester-Nashua, NH	2021	93	7	598.0	36.0	1.0	0.0	6.43010752688172
31700	Manchester-Nashua, NH	2022	96	2	687.0	72.0	0.0	0.0	7.15625
31700	Manchester-Nashua, NH	2023	154	4	1984.0	1413.0	1.0	1.0	12.883116883116884
31700	Manchester-Nashua, NH	2024	138	2	600.0	7.0	1.0	0.0	4.3478260869565215
31740	Manhattan, KS	2017	4	0	2330.0	0.0	0.0	0000	582.5
31740	Manhattan, KS	2018	8	0	329.0	0.0	0.0	00000000	41.125
31740	Manhattan, KS	2019	3	0	66.0	0.0	0.0	000	22.0
31740	Manhattan, KS	2020	13	7	1402.0	1346.0	0.0	0000000000000	107.84615384615384
31740	Manhattan, KS	2021	5	0	170.0	0.0	0.0	0.0	34.0
31740	Manhattan, KS	2022	9	0	321.0	0.0	0.0	0.0	35.666666666666664
31740	Manhattan, KS	2023	4	0	43.0	0.0	0.0	0.0	10.75
31740	Manhattan, KS	2024	3	2	89.0	87.0	0.0	0.0	29.666666666666668
31860	Mankato, MN	2017	56	0	209.0	0.0	0.0	00000000000000000000000000000000000000000000000000000000	3.732142857142857
31860	Mankato, MN	2018	64	2	704.0	288.0	0.0	0000000000000000000000000000000000000000000000000000000000000000	11.0
31860	Mankato, MN	2019	59	0	56.0	0.0	0.0	00000000000000000000000000000000000000000000000000000000000	0.9491525423728814
31860	Mankato, MN	2020	65	3	2510.0	1250.0	0.0	00000000000000000000000000000000000000000000000000000000000000000	38.61538461538461
31860	Mankato, MN	2021	63	6	846.0	761.0	0.0	0.0	13.428571428571429
31860	Mankato, MN	2022	56	1	212.0	12.0	0.0	0.0	3.7857142857142856
31860	Mankato, MN	2023	55	0	0.0	0.0	0.0	0.0	0.0
31860	Mankato, MN	2024	58	0	37.0	0.0	0.0	0.0	0.6379310344827587
31900	Mansfield, OH	2017	1	0	0.0	0.0	0.0	0	0.0
31900	Mansfield, OH	2018	5	0	110.0	0.0	0.0	00000	22.0
31900	Mansfield, OH	2019	1	0	0.0	0.0	0.0	0	0.0
31900	Mansfield, OH	2020	13	8	610.0	434.0	0.0	0000000000000	46.92307692307692
31900	Mansfield, OH	2021	3	1	242.0	18.0	0.0	0.0	80.66666666666667
31900	Mansfield, OH	2022	3	0	0.0	0.0	0.0	0.0	0.0
31900	Mansfield, OH	2023	2	0	0.0	0.0	0.0	0.0	0.0
31900	Mansfield, OH	2024	2	2	32.0	32.0	0.0	0.0	16.0
32580	McAllen-Edinburg-Mission, TX	2017	8	0	875.0	0.0	0.0	00000000	109.375
32580	McAllen-Edinburg-Mission, TX	2018	27	5	2258.0	324.0	0.0	000000000000000000000000000	83.62962962962963
32580	McAllen-Edinburg-Mission, TX	2019	12	2	970.0	100.0	0.0	000000000000	80.83333333333333
32580	McAllen-Edinburg-Mission, TX	2020	20	5	1613.0	1141.0	3.0	00000000000000000000	80.65
32580	McAllen-Edinburg-Mission, TX	2021	14	0	373.0	0.0	0.0	0.0	26.642857142857142
32580	McAllen-Edinburg-Mission, TX	2022	18	5	998.0	129.0	0.0	0.0	55.44444444444444
32580	McAllen-Edinburg-Mission, TX	2023	14	1	158.0	0.0	0.0	1.0	11.285714285714286
32580	McAllen-Edinburg-Mission, TX	2024	2	0	0.0	0.0	0.0	0.0	0.0
32780	Medford, OR	2017	10	0	13500.0	0.0	0.0	0000000000	1350.0
32780	Medford, OR	2018	24	2	8628.0	100.0	0.0	000000000000000000000000	359.5
32780	Medford, OR	2019	21	1	2059.0	200.0	0.0	000000000000000000000	98.04761904761905
32780	Medford, OR	2020	19	6	2239.0	1800.0	1.0	0000000000000000000	117.84210526315789
32780	Medford, OR	2021	17	0	649.0	0.0	1.0	0.0	38.1764705882353
32780	Medford, OR	2022	17	1	941.0	200.0	0.0	0.0	55.35294117647059
32780	Medford, OR	2023	134	3	525.0	59.0	0.0	0.0	3.917910447761194
32780	Medford, OR	2024	38	1	246.0	20.0	0.0	0.0	6.473684210526316
32820	Memphis, TN-MS-AR	2017	43	6	10333.0	37.0	5.0	0000000000000000000000000000000000000000000	240.30232558139534
32820	Memphis, TN-MS-AR	2018	56	6	27652.0	563.0	2.0	00000000000000000000000000000000000000000000000000000000	493.7857142857143
32820	Memphis, TN-MS-AR	2019	18	3	934.0	300.0	1.0	000001000000000000	51.888888888888886
32820	Memphis, TN-MS-AR	2020	77	53	9784.0	9176.0	11.0	00000000010000000000000000000000000000000000000000000000000000000000000000000	127.06493506493507
32820	Memphis, TN-MS-AR	2021	124	7	1916.0	106.0	0.0	0.0	15.451612903225806
32820	Memphis, TN-MS-AR	2022	37	1	2086.0	0.0	1.0	0.0	56.37837837837838
32820	Memphis, TN-MS-AR	2023	57	26	4597.0	1935.0	1.0	0.0	80.64912280701755
32820	Memphis, TN-MS-AR	2024	45	3	801.0	100.0	0.0	0.0	17.8
32900	Merced, CA	2017	4	2	64.0	40.0	0.0	0000	16.0
32900	Merced, CA	2018	13	1	474.0	200.0	0.0	0000000000000	36.46153846153846
32900	Merced, CA	2019	3	0	28.0	0.0	0.0	000	9.333333333333334
32900	Merced, CA	2020	11	9	782.0	760.0	0.0	00000000000	71.0909090909091
32900	Merced, CA	2021	14	1	286.0	0.0	1.0	0.0	20.428571428571427
32900	Merced, CA	2022	70	18	768.0	748.0	0.0	0.0	10.971428571428572
32900	Merced, CA	2023	7	0	41.0	0.0	0.0	0.0	5.857142857142857
32900	Merced, CA	2024	17	3	504.0	400.0	0.0	0.0	29.647058823529413
33100	Miami-Fort Lauderdale-Pompano Beach, FL	2017	121	13	40199.0	1903.0	3.0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	332.22314049586777
33100	Miami-Fort Lauderdale-Pompano Beach, FL	2018	269	20	104424.0	3740.0	4.0	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	388.19330855018586
33100	Miami-Fort Lauderdale-Pompano Beach, FL	2019	107	11	31046.0	343.0	2.0	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	290.14953271028037
33100	Miami-Fort Lauderdale-Pompano Beach, FL	2020	273	118	29625.0	12456.0	8.0	000000000000000000000000000000000000000000110010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	108.51648351648352
33100	Miami-Fort Lauderdale-Pompano Beach, FL	2021	290	15	21668.0	298.0	3.0	1.0	74.71724137931035
33100	Miami-Fort Lauderdale-Pompano Beach, FL	2022	269	26	15158.0	3367.0	2.0	3.0	56.34944237918216
33100	Miami-Fort Lauderdale-Pompano Beach, FL	2023	363	35	72618.0	1391.0	13.0	1.0	200.0495867768595
33100	Miami-Fort Lauderdale-Pompano Beach, FL	2024	263	14	12968.0	192.0	3.0	2.0	49.30798479087453
33140	Michigan City-La Porte, IN	2018	5	0	105.0	0.0	0.0	00000	21.0
33140	Michigan City-La Porte, IN	2020	6	3	460.0	400.0	0.0	000000	76.66666666666667
33140	Michigan City-La Porte, IN	2021	4	0	0.0	0.0	0.0	0.0	0.0
33140	Michigan City-La Porte, IN	2022	4	0	0.0	0.0	0.0	0.0	0.0
33140	Michigan City-La Porte, IN	2023	2	0	0.0	0.0	0.0	0.0	0.0
33140	Michigan City-La Porte, IN	2024	1	1	0.0	0.0	0.0	0.0	0.0
33220	Midland, MI	2017	3	0	900.0	0.0	1.0	000	300.0
33220	Midland, MI	2018	9	1	1273.0	100.0	0.0	000000000	141.44444444444446
33220	Midland, MI	2019	4	0	77.0	0.0	0.0	0000	19.25
33220	Midland, MI	2020	5	1	1330.0	1200.0	0.0	00000	266.0
33220	Midland, MI	2021	6	0	125.0	0.0	0.0	0.0	20.833333333333332
33220	Midland, MI	2022	7	1	454.0	24.0	0.0	0.0	64.85714285714286
33220	Midland, MI	2023	4	0	114.0	0.0	0.0	0.0	28.5
33220	Midland, MI	2024	1	0	0.0	0.0	0.0	0.0	0.0
33260	Midland, TX	2017	2	0	75.0	0.0	0.0	00	37.5
33260	Midland, TX	2018	6	1	233.0	100.0	0.0	000000	38.833333333333336
33260	Midland, TX	2019	2	0	0.0	0.0	0.0	00	0.0
33260	Midland, TX	2020	13	3	746.0	265.0	0.0	0000000000000	57.38461538461539
33260	Midland, TX	2021	7	0	286.0	0.0	0.0	0.0	40.857142857142854
33260	Midland, TX	2022	4	0	36.0	0.0	0.0	0.0	9.0
33260	Midland, TX	2023	1	0	0.0	0.0	0.0	0.0	0.0
33340	Milwaukee-Waukesha, WI	2017	89	5	23335.0	17106.0	0.0	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	262.19101123595505
33340	Milwaukee-Waukesha, WI	2018	130	5	78456.0	2555.0	1.0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	603.5076923076923
33340	Milwaukee-Waukesha, WI	2019	86	3	2203.0	200.0	0.0	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000	25.61627906976744
33340	Milwaukee-Waukesha, WI	2020	209	97	32052.0	23789.0	19.0	00000000000000000000000000000000000100000000000000000001000000000000000000000000010000000000000000000000001000000000000000000000000000000000000100000010000001000000000000000000000000000000000000000000000000000	153.35885167464116
33340	Milwaukee-Waukesha, WI	2021	156	33	3990.0	1113.0	0.0	0.0	25.576923076923077
33340	Milwaukee-Waukesha, WI	2022	154	14	9611.0	2830.0	0.0	0.0	62.40909090909091
33340	Milwaukee-Waukesha, WI	2023	146	14	7838.0	1068.0	1.0	1.0	53.68493150684932
33340	Milwaukee-Waukesha, WI	2024	482	29	59155.0	4532.0	4.0	1.0	122.72821576763485
33460	Minneapolis-St. Paul-Bloomington, MN-WI	2017	128	20	179130.0	8533.0	7.0	00000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000	1399.453125
33460	Minneapolis-St. Paul-Bloomington, MN-WI	2018	299	19	116203.0	8443.0	5.0	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	388.6387959866221
33460	Minneapolis-St. Paul-Bloomington, MN-WI	2019	124	9	56534.0	6454.0	1.0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	455.9193548387097
33460	Minneapolis-St. Paul-Bloomington, MN-WI	2020	313	156	59667.0	47347.0	22.0	0000000000000000000000000000000000000000000001101001111100011011000001000000000000000000000000100000100000000001000000000000000000000000000010000000001000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000100000010000000000000000000000010	190.629392971246
33460	Minneapolis-St. Paul-Bloomington, MN-WI	2021	488	257	53538.0	24310.0	15.0	13.0	109.70901639344262
33460	Minneapolis-St. Paul-Bloomington, MN-WI	2022	482	84	114963.0	9823.0	2.0	9.0	238.5124481327801
33460	Minneapolis-St. Paul-Bloomington, MN-WI	2023	470	70	254455.0	3065.0	2.0	4.0	541.3936170212766
33460	Minneapolis-St. Paul-Bloomington, MN-WI	2024	425	46	242675.0	21077.0	11.0	9.0	571.0
33540	Missoula, MT	2017	20	1	5022.0	0.0	0.0	00000000000000000000	251.1
33540	Missoula, MT	2018	24	1	14219.0	200.0	1.0	000000000000000000000000	592.4583333333334
33540	Missoula, MT	2019	17	1	885.0	0.0	0.0	00000000000000000	52.05882352941177
33540	Missoula, MT	2020	28	16	1836.0	1279.0	0.0	0000000000000000000000000000	65.57142857142857
33540	Missoula, MT	2021	27	1	979.0	100.0	0.0	0.0	36.25925925925926
33540	Missoula, MT	2022	27	3	1672.0	162.0	0.0	0.0	61.925925925925924
33540	Missoula, MT	2023	30	1	3860.0	14.0	1.0	0.0	128.66666666666666
33540	Missoula, MT	2024	19	0	441.0	0.0	0.0	0.0	23.210526315789473
33660	Mobile, AL	2017	10	1	1800.0	0.0	1.0	0000000000	180.0
33660	Mobile, AL	2018	22	2	1863.0	33.0	0.0	0000000000000000000000	84.68181818181819
33660	Mobile, AL	2019	12	1	386.0	41.0	0.0	000000000000	32.166666666666664
33660	Mobile, AL	2020	16	7	2630.0	2187.0	1.0	0000110000000000	164.375
33660	Mobile, AL	2021	13	2	417.0	224.0	0.0	0.0	32.07692307692308
33660	Mobile, AL	2022	58	1	32543.0	90.0	0.0	0.0	561.0862068965517
33660	Mobile, AL	2023	110	3	72502.0	121.0	0.0	0.0	659.1090909090909
33660	Mobile, AL	2024	33	4	496.0	130.0	0.0	0.0	15.030303030303031
33700	Modesto, CA	2017	8	0	1823.0	0.0	0.0	00000000	227.875
33700	Modesto, CA	2018	32	1	4299.0	700.0	0.0	00000000000000000000000000000000	134.34375
33700	Modesto, CA	2019	11	2	1130.0	436.0	1.0	00000000000	102.72727272727273
33700	Modesto, CA	2020	32	16	2147.0	1781.0	3.0	00000000000000000000000000000000	67.09375
33700	Modesto, CA	2021	33	5	955.0	112.0	1.0	0.0	28.939393939393938
33700	Modesto, CA	2022	22	2	1008.0	225.0	0.0	0.0	45.81818181818182
33700	Modesto, CA	2023	52	3	174.0	100.0	0.0	0.0	3.3461538461538463
33700	Modesto, CA	2024	16	1	163.0	0.0	0.0	0.0	10.1875
33740	Monroe, LA	2017	6	0	335.0	0.0	0.0	000000	55.833333333333336
33740	Monroe, LA	2018	7	0	77.0	0.0	0.0	0000000	11.0
33740	Monroe, LA	2019	2	0	2000.0	0.0	0.0	00	1000.0
33740	Monroe, LA	2020	3	2	260.0	200.0	0.0	000	86.66666666666667
33740	Monroe, LA	2021	9	2	185.0	105.0	0.0	0.0	20.555555555555557
33740	Monroe, LA	2022	6	2	51.0	6.0	0.0	0.0	8.5
33740	Monroe, LA	2023	4	2	87.0	42.0	0.0	0.0	21.75
33740	Monroe, LA	2024	2	0	2008.0	0.0	0.0	0.0	1004.0
33780	Monroe, MI	2017	1	0	1.0	0.0	0.0	0	1.0
33780	Monroe, MI	2018	8	0	638.0	0.0	0.0	00000000	79.75
33780	Monroe, MI	2019	3	0	176.0	0.0	0.0	000	58.666666666666664
33780	Monroe, MI	2020	9	2	600.0	320.0	0.0	000000000	66.66666666666667
33780	Monroe, MI	2021	3	0	15.0	0.0	0.0	0.0	5.0
33780	Monroe, MI	2022	3	0	0.0	0.0	0.0	0.0	0.0
33780	Monroe, MI	2023	5	0	30.0	0.0	0.0	0.0	6.0
33860	Montgomery, AL	2017	10	0	573.0	0.0	0.0	0000000000	57.3
33860	Montgomery, AL	2018	25	4	3348.0	154.0	0.0	0000000000000000000000000	133.92
33860	Montgomery, AL	2019	13	2	581.0	64.0	1.0	0000000000000	44.69230769230769
33860	Montgomery, AL	2020	28	11	1568.0	996.0	2.0	0000000000000000000000000000	56.0
33860	Montgomery, AL	2021	24	5	511.0	88.0	0.0	0.0	21.291666666666668
33860	Montgomery, AL	2022	63	50	58163.0	57078.0	0.0	0.0	923.2222222222222
33860	Montgomery, AL	2023	28	10	1040.0	350.0	0.0	0.0	37.142857142857146
33860	Montgomery, AL	2024	27	11	897.0	267.0	0.0	0.0	33.22222222222222
34060	Morgantown, WV	2017	10	0	1139.0	0.0	0.0	0000000000	113.9
34060	Morgantown, WV	2018	14	1	671.0	0.0	0.0	00000000000000	47.92857142857143
34060	Morgantown, WV	2019	5	0	321.0	0.0	0.0	00000	64.2
34060	Morgantown, WV	2020	16	10	959.0	897.0	0.0	0000000000000000	59.9375
34060	Morgantown, WV	2021	15	3	391.0	245.0	0.0	0.0	26.066666666666666
34060	Morgantown, WV	2022	13	1	727.0	0.0	0.0	0.0	55.92307692307692
34060	Morgantown, WV	2023	24	2	292.0	200.0	0.0	0.0	12.166666666666666
34060	Morgantown, WV	2024	5	0	170.0	0.0	0.0	0.0	34.0
34100	Morristown, TN	2018	2	0	50.0	0.0	0.0	00	25.0
34100	Morristown, TN	2020	1	1	100.0	100.0	0.0	0	100.0
34100	Morristown, TN	2021	1	0	0.0	0.0	0.0	0.0	0.0
34100	Morristown, TN	2022	4	0	167.0	0.0	0.0	0.0	41.75
34580	Mount Vernon-Anacortes, WA	2017	4	0	2924.0	0.0	0.0	0000	731.0
34580	Mount Vernon-Anacortes, WA	2018	16	2	2301.0	0.0	0.0	0000000000000000	143.8125
34580	Mount Vernon-Anacortes, WA	2019	9	1	602.0	18.0	0.0	000000000	66.88888888888889
34580	Mount Vernon-Anacortes, WA	2020	18	7	1550.0	660.0	0.0	000000000000000000	86.11111111111111
34580	Mount Vernon-Anacortes, WA	2021	10	1	127.0	50.0	0.0	0.0	12.7
34580	Mount Vernon-Anacortes, WA	2022	14	2	780.0	24.0	0.0	0.0	55.714285714285715
34580	Mount Vernon-Anacortes, WA	2023	2	0	0.0	0.0	0.0	0.0	0.0
34580	Mount Vernon-Anacortes, WA	2024	7	0	200.0	0.0	0.0	0.0	28.571428571428573
34620	Muncie, IN	2017	1	0	30.0	0.0	0.0	0	30.0
34620	Muncie, IN	2018	14	0	1043.0	0.0	0.0	00000000000000	74.5
34620	Muncie, IN	2019	3	0	0.0	0.0	0.0	000	0.0
34620	Muncie, IN	2020	12	9	4989.0	4989.0	0.0	000000000000	415.75
34620	Muncie, IN	2021	5	4	443.0	434.0	0.0	0.0	88.6
34620	Muncie, IN	2022	6	0	18.0	0.0	0.0	0.0	3.0
34620	Muncie, IN	2023	7	2	34.0	34.0	0.0	0.0	4.857142857142857
34620	Muncie, IN	2024	4	0	211.0	0.0	0.0	0.0	52.75
34740	Muskegon, MI	2017	5	0	355.0	0.0	0.0	00000	71.0
34740	Muskegon, MI	2018	8	1	382.0	82.0	0.0	00000000	47.75
34740	Muskegon, MI	2019	2	0	0.0	0.0	0.0	00	0.0
34740	Muskegon, MI	2020	11	8	2518.0	424.0	0.0	00000000000	228.9090909090909
34740	Muskegon, MI	2021	3	0	185.0	0.0	0.0	0.0	61.666666666666664
34740	Muskegon, MI	2022	8	1	66.0	12.0	0.0	0.0	8.25
34740	Muskegon, MI	2023	3	0	30.0	0.0	0.0	0.0	10.0
34740	Muskegon, MI	2024	6	0	50.0	0.0	0.0	0.0	8.333333333333334
34820	Myrtle Beach-Conway-North Myrtle Beach, SC-NC	2017	11	0	365.0	0.0	0.0	00000000000	33.18181818181818
34820	Myrtle Beach-Conway-North Myrtle Beach, SC-NC	2018	27	3	2834.0	350.0	0.0	000000000000000000000000000	104.96296296296296
34820	Myrtle Beach-Conway-North Myrtle Beach, SC-NC	2019	2	1	200.0	200.0	0.0	00	100.0
34820	Myrtle Beach-Conway-North Myrtle Beach, SC-NC	2020	18	13	769.0	512.0	0.0	000000000000000000	42.72222222222222
34820	Myrtle Beach-Conway-North Myrtle Beach, SC-NC	2021	7	0	154.0	0.0	0.0	0.0	22.0
34820	Myrtle Beach-Conway-North Myrtle Beach, SC-NC	2022	19	2	843.0	44.0	0.0	0.0	44.36842105263158
34820	Myrtle Beach-Conway-North Myrtle Beach, SC-NC	2023	12	1	454.0	0.0	0.0	0.0	37.833333333333336
34820	Myrtle Beach-Conway-North Myrtle Beach, SC-NC	2024	16	2	3344.0	37.0	0.0	0.0	209.0
34900	Napa, CA	2017	8	0	4210.0	0.0	0.0	00000000	526.25
34900	Napa, CA	2018	14	1	4071.0	0.0	0.0	00000000000000	290.7857142857143
34900	Napa, CA	2019	10	1	2627.0	2000.0	0.0	0000000000	262.7
34900	Napa, CA	2020	23	6	885.0	777.0	0.0	00000000000000000000000	38.47826086956522
34900	Napa, CA	2021	13	2	64.0	0.0	0.0	0.0	4.923076923076923
34900	Napa, CA	2022	16	1	245.0	0.0	0.0	0.0	15.3125
34900	Napa, CA	2023	59	2	56.0	6.0	0.0	1.0	0.9491525423728814
34900	Napa, CA	2024	22	1	112.0	0.0	0.0	0.0	5.090909090909091
34940	Naples-Marco Island, FL	2017	10	0	4331.0	0.0	0.0	0000000000	433.1
34940	Naples-Marco Island, FL	2018	18	2	8380.0	322.0	0.0	000000000000000000	465.55555555555554
34940	Naples-Marco Island, FL	2019	11	1	266.0	198.0	0.0	00000000000	24.181818181818183
34940	Naples-Marco Island, FL	2020	19	12	3984.0	1648.0	1.0	0000000000000000000	209.68421052631578
34940	Naples-Marco Island, FL	2021	19	2	2295.0	24.0	0.0	0.0	120.78947368421052
34940	Naples-Marco Island, FL	2022	18	1	328.0	0.0	0.0	0.0	18.22222222222222
34940	Naples-Marco Island, FL	2023	9	0	3310.0	0.0	0.0	0.0	367.77777777777777
34940	Naples-Marco Island, FL	2024	5	0	100.0	0.0	0.0	0.0	20.0
34980	Nashville-Davidson--Murfreesboro--Franklin, TN	2017	74	5	37666.0	1389.0	3.0	00000000000000000000000000000000000000001000000000000000000000000000000000	509.0
34980	Nashville-Davidson--Murfreesboro--Franklin, TN	2018	121	11	38548.0	3347.0	3.0	0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	318.57851239669424
